IdShip,ShipSource,ShipName,ShipDateMonth,ShipDateYear,ShipTakenLocation,ShipLastage,ShipTonnage,ShipAge,ShipCrewTot,ShipCrewNat,ShipMustPlace,ShipOwnRes,ShipOwnGender,ShipSkipPart,ShipJournEnd,ShipJournBegin,ShipConstrPlace,ShipMustRole,ShipComments,period_coding,OR_place,OR_country,OR_region,OR_northsouth,OR_latitude,OR_longitude,OR_google,OR_coastalKM,OR_coastalclass,OR_placeclass,JE_place,JE_country,JE_region,JE_northsouth,JE_latitude,JE_longitude,JE_google,JE_coastalKM,JE_coastalclass,JE_placeclass,JB_place,JB_country,JB_region,JB_northsouth,JB_latitude,JB_longitude,JB_google,JB_coastalKM,JB_coastalclass,JB_placeclass,SHIP_CONV_TONNAGE,OR_histpol,JE_histpol,JB_histpol,OR_altscan
7013,471,Vergulde Boender,11,1778,London,104,,24,11,some of whom are of North Holland and others Danes,all at Hoorn,Hoorn,Male,No,Brest,Riga,Hoorn,FALSE,,2,Hoorn,Netherlands,Ned,NE,52.64239121,5.052080154,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.642391205,5.0520801544",28.51,coastal,p,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Riga,Latvia,GER,NE,56.945999,24.114901,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=56.945999,24.114901",10.84,coastal,P,208,Netherlands,France,Russian Empire,
7014,471,Viscount de Veaux,,1778,New York,,400,,31,"30 French, 1 American pilot engaged by Doctor Franklin","30 at St Maloes, 1 off the coast of France",Paris,Male,No,Virginia,Lorient,,TRUE,The muster role is in the loose bundle outside of the folder. The folder also contains fabric samples from Manufacture Royale Nicolas Martin Pere & Fils a Sedan.,2,Paris,France,Fra,SE,48.85693,2.3412,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.85693,2.3412",112.81,inland,P,Virginia,USA,NorthAm,AM,38.003352,-79.458504,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.003352,-79.458504",159.52,coastal,R,"Lorient, Bretagne",France,Fra,SE,47.750172,-3.36685,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.750172,-3.36685",7.44,coastal,P,400,France,USA,France,
7015,471,Vezzoza Nina,8,1780,Liverpool,,160,,20,"Sardinians, Pendese, Spaniards","Nissa in Italy, Bordeaux, St Andero",Nissa,Male,No,Seville,Saint Andero,,FALSE,The vessel sprung it's main mast and was forced into Brest where the garrison commander forced them to sell their cargo at a certain price as provisions for the French Army.,2,Nice,France,Fra,SE,43.696036,7.265592,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.696036,7.265592",2.76,coastal,p,Sevilla,Spain,Medit,SE,37.387909,-6.00196,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=37.387909,-6.00196",42.79,waterway,P,Santander,Spain,Medit,SE,43.461498,-3.81001,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.461498,-3.81001",2.88,coastal,P,160,France,Spain,Spain,
7016,471,Verwagtning,9,1779,Jersey,,280,,13,Dutch,all at Amsterdam,Amsterdam,Male,No,Dunkirk,Barcelona,,FALSE,"Begins with the interrogations of two french privateers. One of the owners is Doede Wiebes, probably master's father. 1 Passenger, a Dutch soldier serving in Spain",2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Dunkirk,France,Fra,SE,51.037048,2.37679,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.037048,2.37679",2.75,coastal,P,Barcelona,Spain,Medit,SE,41.3850639,2.1734035,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.3850639,2.17340349999994",4.18,coastal,P,280,Netherlands,France,Spain,
7017,471,Vertale,,1779,New York,,300,,74,"64 French, 10 Americans","Partly at Nantes, partly at St Dominque",Nantes,Male,No,Nantes,St Dominque,,FALSE,Probably a French slaver. 6 Passengers.,2,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Haiti,Haiti,Caribbean,AM,19.054425,-73.045971,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.054425,-73.045971",12.16,coastal,C,300,France,France,French Empire,
7018,471,Vandanguer,5,1782,Jersey,,20,,6,all French,all at Quiberon,Quiberon,Male,Yes,Nantes,St Giles in France,Rhedon,FALSE,,2,Quiberon,France,Fra,SE,47.485691,-3.11922,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.485691,-3.11922",2.16,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Saint-Gilles-Croix-de-Vie,France,Fra,SE,46.696369,-1.93337,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=46.696369,-1.93337",3.6,coastal,P,20,France,France,France,
7019,471,Victoire,1,1782,Plymouth,,200,14,21,all French,all at Brest,Dieppe,Male,No,Awaiting orders from the French fleet,Brest,Dieppe,FALSE,,2,Dieppe,France,Fra,SE,49.927151,1.07938,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.927151,1.07938",10.2,coastal,P,x,x,x,x,,,,,x,x,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,200,France,unclassified,France,
7020,471,Villanova of New Carleby,12,1778,Falmouth,149,300,,16,all Swedes,all at New Carleby,New Carleby,Mixed,No,Marseilles,New Carleby,Peter Island near Jacobstadt in Sweden,FALSE,3 widow owners of 19. Boatswain signs with initials.,2,Uusikaarlepyy,Finland,Scan,NE,63.522598,22.531269,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=63.522598,22.531269",6.81,coastal,P,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,Uusikaarlepyy,Finland,Scan,NE,63.522598,22.531269,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=63.522598,22.531269",6.81,coastal,P,298,Swedish Territory,France,Swedish Territory,EAST_SCAN
7021,472,Victoire,3,1778,Jersey,,160,,19,"2 Dutch, 1 Swede, 16 French","18 in the River of Bordeaux, 1 at Isle of Rhe",Bordeaux,Male,No,Boston,Bordeaux,,TRUE,"1 passenger, 1 french merchant. Master refused to sign: "alledging for reason that he had already done and declared enough." The passenger refused to sign on grounds "it was not the Custom in France"."" passenger, 1 french merchant. Master refused to sign: "alledging for reason that he had already done and declared enough." The passenger refus""passenger, 1 french merchant. Master refused to sign: "alledging for reason that he had""assenger, 1 french merchant. Mas",2,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,160,France,USA,France,
7022,472,Victoire,7,1778,Guernsey,,120,,17,all French,all at Brest,Brest,Male,No,St Domingo,Brest,,FALSE,"1 passenger, though only called so by the captain, in reality pilot. Captain and mate refused signing because they didn't know the English language.",2,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,Haiti,Haiti,Caribbean,AM,19.054425,-73.045971,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.054425,-73.045971",12.16,coastal,C,Brest,France,Fra,SE,48.390228,-4.48622,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=48.390228,-4.48622",4.92,coastal,P,120,France,French Empire,France,
7023,472,Victoire of Nantes,10,1780,Plymouth/Liverpool,,500,10,47,all French,all at Lorient,Nantes,Male,No,Isle de France,Lorient,Nantes,TRUE,"98 passengers, 2 captains, 6 lieutenants, 88 soldiers, a merchant and a soldier's wife. The Liverpool interrogation took place after the remaining French crew overthrew the English prizecrew.",2,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Mauritius,Mauritius,SAfr,AF,-20.21999931,57.5890007,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=-20.219999313,57.589000702",15.17,coastal,C,"Lorient, Bretagne",France,Fra,SE,47.750172,-3.36685,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.750172,-3.36685",7.44,coastal,P,500,France,French Empire,France,
7024,472,Vierge de la Garde of Marseilles,7,1780,Plymouth,,100,16,20,"French, different countries",all at Marseilles and St Pierre Martinique,Marseilles,Male,No,Marseilles,St Pierre in Martinique,Marseilles,FALSE,"14 passengers, 6 invalid soldiers, 1 french merchant.",2,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,Saint-Pierre,Martinique,Caribbean,AM,14.749015,-61.15325,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=14.749015,-61.15325",6.59,coastal,P,100,France,France,French Empire,
7025,472,Vierge de la Garde,9,1782,Leghorn,,80,,7,"4 French, 3 of Genoa",all at Seine near Toulon,Sixfours,Male,No,Seine near Toulon,Bastia,Seine near Toulon,FALSE,,2,Sixfours les Plages,France,Fra,SE,43.093062,5.839225,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.093062,5.839225",5.03,coastal,p,Signes,France,Fra,SE,43.29027176,5.85972023,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.290271759,5.8597202301",22.47,inland,p,Bastia,France,Fra,SE,42.69984055,9.449859619,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.699840546,9.4498596191",0.96,coastal,p,80,France,France,France,
7026,472,Vierge de Grace,12,1781,Leghorn,,140,,12,all French,all at Marseilles,Marseilles,Male,No,Levant,Marseilles,,TRUE,"3300 quintals, second captain signed with rank.",2,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,Syria,Syria,NearEast,AS,34.8148,39.056,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=34.8148,39.056",225.14,coastal,C,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,140,France,Ottoman Empire,France,
7027,472,Vidame de Chaalons,5,1778,Guernsey,,240,,25,all French,all shipped and hired by the chief mate at Bordeaux,Bordeaux,Male,No,Charlestown,Bordeaux,Bordeaux,TRUE,"3 passengers, 2 merchants, 1 soldier.",2,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,240,France,USA,France,
7028,472,Victory,,1782,New York,,50,,11,all americans,all at Cherrystone in Virginia,Northampton,Male,No,St Eustatius,Cherrystone in Virginia,,FALSE,,2,"Northampton, VA",USA,NorthAm,AM,37.04520035,-76.42379761,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=37.045200348,-76.423797607",12.11,coastal,p,Sint Eustatius,Sint Eustatius,Caribbean,AM,17.4890306,-62.973555,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=17.4890306,-62.973555",8.88,coastal,R,"Cherrystone Inlet, VA",USA,NorthAm,AM,37.30506897,-76.00513458,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=37.30506897,-76.005134583",3.6,coastal,p,50,USA,Dutch Empire,USA,
7029,472,Victory,,1779,New York,,82,,5,all Americans,all at Boston,Rhode Island,Male,No,Charlestown,Boston,Rhode Island,FALSE,7 passengers,2,Rhode Island,USA,NorthAm,AM,41.582578,-71.503601,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=41.582578,-71.503601",11.73,coastal,R,"Charleston, SC",USA,NorthAm,AM,32.781151,-79.931602,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=32.781151,-79.931602",2.4,coastal,P,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,82,USA,USA,USA,
7030,472,Victorieux,10,1782,Portsmouth,,220,7,43,all French,all at Cadiz,Cadiz,Male,No,Cadiz,"Guayra in South America [La Guaira, Venezuela]",Marseille,TRUE,"One passenger, 1 Infantery lieutenant from the Spanish Army.",2,Cadiz,Spain,Medit,SE,36.529861,-6.29024,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=36.529861,-6.29024",4.68,coastal,P,Cadiz,Spain,Medit,SE,36.529861,-6.29024,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=36.529861,-6.29024",4.68,coastal,P,"La Guaira, Vargas",Venezuela,SouthAm,AM,10.60373,-66.889488,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=10.60373,-66.889488",4.2,coastal,P,220,Spain,Spain,Spanish Empire,
7031,472,Victorieux,7,1780,Penryn,,300,,32,all French,all at Cape Francois,Cape Francois,Male,No,Bordeaux,Cape Francois,Havre de Grace,FALSE,6 passengers.,2,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,300,French Empire,France,French Empire,
7032,473,Vier Goede Vrienden,3,1781,Great Yarmouth,,360,,12,"5 Hamburgher, 4 Danes, 1 Lubecker, 1 Prussian, 1 Swede",all at Hamburgh,Hamburgh,Male,No,Amsterdam or Lisbon,St Petersburgh,Bremen,FALSE,"2 passengers, 1 swedish common sailor, 1 counrty labourer.",2,Hamburg,Germany,Ger,NE,53.553341,9.99247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=53.553341,9.99247",18.31854868,coastal,P,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,St Petersburg,RUSSIA SCAN,SCAN,NE,59.933182,30.30603,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=59.933182,30.30603",9.32,coastal,P,360,German Kingdoms,Netherlands,,
7033,473,Vier Goede Vrienden,1,1781,Penryn,,200,,15,"4 Dutch, 6 Bremeners, 1 Swede, 4 Danes","14 at Amsterdam, 1 at Amsterdam",Amsterdam,Male,No,Amsterdam,Surinam,New York,FALSE,"One passenger, 1 German common Soldier. Folder three contains a copy of the Weekly Surinamisch Courant. Quite a lot of seemingly personal correspondance.",2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Suriname,Suriname,SouthAm,AM,3.91784,-56.032024,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=3.91784,-56.032024",135.33,coastal,C,200,Netherlands,Netherlands,Dutch Empire,
7034,473,Vier Gesusters of Amsterdam,,1781,Plymouth,,200,,12,"Dutch, different countries",all at Amsterdam,Amsterdam,Male,No,Amsterdam,Toulon,,FALSE,,2,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Amsterdam,Netherlands,Ned,NE,52.373081,4.89333,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=52.373081,4.89333",28.61,coastal,P,Toulon,France,Fra,SE,43.12534,5.93029,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.12534,5.93029",5.16,coastal,P,200,Netherlands,Netherlands,France,
7035,474,Ville de Rouen,10,1778,Marazion,,170,,6,"5 French, 1 Italian","3 at Rouen, 3 at Bordeaux",Rouen,Male,No,Havre de Grace,Marennes,Dieppe,TRUE,The master refuses to answer any questions regarding the travels and ship because he suspects the crew of the Privateer to have stolen his clothes and other belongings. The mate and foremastman were sent to prison before they could sign,2,Rouen,France,Fra,SE,49.44014,1.08941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.44014,1.08941",41.35,waterway,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,Marennes,France,Fra,SE,45.822498,-1.10551,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=45.822498,-1.10551",6.59,coastal,P,170,France,France,France,
7036,474,Ville de Clermont,10,1778,Jersey,,240,,20,"some French, some Italians, 1 Prussian",all at Nantes,Nantes,Male,No,Nantes,Cape Francois,Nantes,TRUE,"3 passengers, 2 men visiting relations, 1 plantation owning woman.",2,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,240,France,France,French Empire,
7037,474,Ville de Cadiz,10,1778,Dartmouth,,150,,10,"6 French, 3 Genoese, 1 Neopolitan","3 at Rouen, 6 at Marseille, 1 at Malaga",Rouen,Male,No,Rouen,Marseilles,Dieppe,TRUE,,2,Rouen,France,Fra,SE,49.44014,1.08941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.44014,1.08941",41.35,waterway,P,Rouen,France,Fra,SE,49.44014,1.08941,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.44014,1.08941",41.35,waterway,P,Marseille,France,Fra,SE,43.293701,5.37247,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.293701,5.37247",11.88,coastal,P,150,France,France,France,
7038,474,Villa Nova,5,1782,Plymouth,,260,,16,all Swedes,"15 at Gottenburgh, 1 Havre de Grace",Gottenburgh,Male,No,Isle de France,Lorient,Finland,TRUE,,2,Gothenburg,Sweden,Scan,NE,57.70129,11.96706,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=57.70129,11.96706",9.58,coastal,P,Mauritius,Mauritius,SAfr,AF,-20.21999931,57.5890007,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=-20.219999313,57.589000702",15.17,coastal,C,"Lorient, Bretagne",France,Fra,SE,47.750172,-3.36685,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.750172,-3.36685",7.44,coastal,P,260,Sweden,French Empire,France,EAST_SCAN
7039,474,Vigilant,,1778,New York,,100,,9,all French,all at Cape Francois,Cape Francois,Male,No,Bourdeaux,Virginia,,TRUE,,2,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Virginia,USA,NorthAm,AM,38.003352,-79.458504,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=38.003352,-79.458504",159.52,coastal,R,100,French Empire,France,USA,
7040,474,Vigilant,,1782,New York,,,,37,"Chiefly French, Tuscan",all at Guadaloupe,Guadaloupe,Male,No,Philadelphia,Guadaloupe,Liverpool in England,TRUE,,2,Guadeloupe,Guadeloupe,Caribbean,AM,16.173905,-61.40358,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=16.173905,-61.40358",10.54,coastal,C,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Guadeloupe,Guadeloupe,Caribbean,AM,16.173905,-61.40358,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=16.173905,-61.40358",10.54,coastal,C,,French Empire,USA,French Empire,
7041,474,Ville de Victoria of Bilboa,1,1783,Plymouth,,370,,26,"25 Spanish, 1 Portuguese","14 at Bilboa, 12 at St Domingo",Bilboa,Male,No,Bordeaux,St Domingo,England,FALSE,"2 passengers, 1 French, 1 Spanish merchant.",2,Bilbao,Spain,Medit,SE,43.26865,-2.94612,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=43.26865,-2.94612",15.2,coastal,P,Bordeaux,France,Fra,SE,44.836632,-0.58105,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=44.836632,-0.58105",9.56,coastal,P,Haiti,Haiti,Caribbean,AM,19.054425,-73.045971,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.054425,-73.045971",12.16,coastal,C,370,Spain,France,French Empire,
7042,474,Ville de Cap,9,1778,Liverpool,,540,9,36,all French subjects,"some at Nantz, some at Cape Francois",Nantz,Male,No,Nantz,Cape Francois,Nantz,TRUE,"7 passengers, 1 who followed the profession of the law returning to France for Health reasons, a 10 year old girl returning to France for education, 1 mate, 2 soldiers, 1 surgeon.",2,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Nantes,France,Fra,SE,47.218109,-1.55306,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=47.218109,-1.55306",17.3,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,540,France,France,French Empire,
7043,474,Ville D'Ostend of Ostend,7,1779,Plymouth,,100,,7,all Flemish,all at Ostend,Ostend,Male,Yes,Havre de Grace,Rochelle,Cherbourg,FALSE,Vessel is owned by master and his brother.,2,Ostende,Belgium,Ned,NE,51.231258,2.9127,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=51.231258,2.9127",7.56,coastal,P,Le Havre,France,Fra,SE,49.493488,0.1009,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=49.493488,0.1009",1.92,coastal,P,"La Rochelle, Charente-Maritime, France",France,Fra,SE,46.159432,-1.15164,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=46.159432,-1.15164",2.28,coastal,P,100,United Provinces/Southern Netherlands,France,France,
7044,475,Virginia,2,1780,Dartmouth,,180,,17,"2 Irish, 15 American",all in the River Delaware in Philadelphia,Philadelphia,Male,No,Philadelphia,Christiansand,Virginia,FALSE,"2 passengers, 2 american sailors.",2,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,"Philadelphia, PA",USA,NorthAm,AM,39.95227814,-75.1624527,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=39.952278137,-75.162452698",9.11,coastal,P,Kristiansand,Norway,Scan,NE,58.14379883,7.994840145,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=58.143798828125,7.99484014511108",2.64,coastal,P,180,USA,USA,Denmark-Norway,
7045,475,Virginia,,1782,New York,,260,,17,all Americans,all at Boston,Boston,Male,No,Boston,Cape Francois,Virginia,FALSE,,2,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,"Boston, MA",USA,NorthAm,AM,42.358662,-71.05674,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=42.358662,-71.05674",5.76,coastal,P,Cap Haitien,Haiti,Caribbean,AM,19.75621,-72.199669,"http://maps.google.com/maps?f=q&hl=en&geocode=&q=19.75621,-72.199669",7.56,coastal,P,260,USA,USA,French Empire,
